Plnt,ABC,CC Ind,MRP,Material,UM,SLoc,Bin,Unres Qty On Hand,  Last Count,Std Cst,Material description,MS,MS2
US53,A,X,TY6,332426-0020,EA,1000,,0.000,04/19/2016,"35,886.02","SYSTEM,9110-12,MPC,230V",RG,
US53,C,X,TY6,332427-0010,EA,1000,,0.000,,"30,094.74","SYSTEM,9120-8,120V",RG,
US53,C,X,TY6,332427-0020,EA,1000,,0.000,,"29,946.66","SYSTEM,9120-8,230V",RG,
US53,C,X,TY6,332428-0010,EA,1000,,0.000,,"40,714.09","SYSTEM,9120-8,MPC,120V",RG,
US53,C,X,TY6,332428-0020,EA,1000,,0.000,,"41,768.25","SYSTEM,9120-8,MPC,230V",RG,
US53,C,X,TY6,332429-0010,EA,1000,,0.000,,"19,039.75","SYSTEM,9120-4B,120V",CP,
US53,C,X,TY6,332429-0020,EA,1000,,0.000,,"19,410.69","SYSTEM,9120-4B,230V",CP,
US53,C,X,TY6,332430-0010,EA,1000,,0.000,,"41,495.63","SYSTEM,9120-4B,MPC,120V",RG,
US53,C,X,TY6,332430-0020,EA,1000,,0.000,,"40,943.99","SYSTEM,9120-4B,MPC,230V",RG,
US53,A,X,TY6,332431-0010,EA,1000,,0.000,,"47,442.50","SYSTEM,9150-6,MPC,120V",RG,
US53,A,X,TY6,332431-0020,EA,1000,,0.000,,"46,630.48","SYSTEM,9150-6,MPC,230V",RG,
US53,C,X,TY6,332432-0010,EA,1000,,0.000,,"18,140.99","SYSTEM ASSY,9110-12",RG,
US53,C,X,TY6,332433-0010,EA,1000,,0.000,,"9,438.68","KIT,FRAME AND MOTOR ASSY,9110-12",RG,
US53,C,X,TY1,332436-0010,EA,1000,,0.000,,0.01,"KIT,CALIBRATION,E4 DEAD WEIGHT",CP,
US53,C,X,TY6,332437-0010,EA,1000,,0.000,,717.97,"CAL ASSY,E4 DEAD WEIGHTS",RG,
US53,C,X,TY1,332438-0010,EA,1000,,0.000,,34.50,"LEVEL,BULL'S EYE,SURFACE MOUNT",RG,
US53,C,X,TY1,332439-0010,EA,1000,,0.000,,2.58,"PIN,DOWEL,PULL,10-32,3/8,3.0,PLAIN ST",RG,
US53,C,X,TY1,332440-0010,EA,1000,,0.000,,3.35,"KNOB,1IN DIA,10-32 SST STUD,PHENOLIC",RG,
US53,C,X,TY1,332441-0010,EA,1000,D3-E,0.000,,14.16,"KNOB,1IN DIA,1/4-20 STUD,303 SST",RG,
US53,C,X,TY1,332442-0010,EA,1000,,0.000,,0.01,"KNOB,1IN DIA,1/4-20 FEM THD,303 SST",RG,
US53,C,X,TY1,332443-0010,EA,1000,,0.000,,3.64,"BUMPER,FLAT,PVC,1/2 IN DIA,1/16 THK,BLK",RG,
US53,C,X,TY1,332444-0010,EA,1000,,0.000,,22.00,"BUMPER,MOD,KNOB,1 DIA,1/4-20 FEMALE",RG,
US53,C,X,TY1,332445-0010,EA,1000,,0.000,,0.01,"CALIBRATION EQUIPMENT,9400,BEND,EXT,ROT",RG,
US53,C,X,TY1,332446-0010,EA,1000,,0.000,,162.50,"BASE,E4 CAL,DEAD WEIGHTS",RG,
US53,C,X,TY1,332447-0010,EA,1000,,0.000,,0.01,"CALIBRATION EQUIPMENT,9400,PBE",RG,
US53,C,X,TY1,332449-0010,EA,1000,,0.000,,0.01,"CAL ASSY,E4 DEAD WT,6-32 HOOK,TENSION",RG,
US53,C,X,TY1,332450-0010,EA,1000,,0.000,,34.50,"ADAPTER,E4 CAL,DEAD WT,6-32",RG,
US53,C,X,TY1,332451-0010,EA,1000,,0.000,,34.50,"ADAPTER,E4 CAL,DEAD WT,1/4-28",RG,
US53,C,X,TY1,332452-0010,EA,1000,,0.000,,54.25,"ADAPTER,ETP,E4 CAL,DEAD WT,1/4-28",RG,
US53,C,X,TY1,332453-0010,EA,1000,,0.000,,0.01,"CAL ASSY,E4 DEAD WT,1/4-28 HOOK,TENSION",RG,
US53,C,X,TY1,332454-0010,EA,1000,,0.000,,29.50,"COUNTER WEIGHT,E4 CAL,DEAD WT,1/4-28HOOK",RG,
US53,C,X,TY1,332455-0010,EA,1000,,0.000,,54.25,"ADAPTER,ETP,E4 CAL,DEAD WT,6-32",RG,
US53,C,X,TY1,332456-0010,EA,1000,,0.000,,29.50,"COUNTER WEIGHT,E4 CAL,DEAD WT,6-32,HOOK",RG,
US53,C,X,TY1,332457-0010,EA,1000,,0.000,,34.50,"ADAPTER,E4 CAL,DEAD WT,8-32",RG,
US53,C,X,TY1,332458-0010,EA,1000,,0.000,,54.25,"ADAPTER,ETP,E4 CAL,DEAD WT,8-32",RG,
US53,C,X,TY1,332459-0010,EA,1000,,0.000,,97.25,"PLATEN,E4 CAL,DEAD WT,COMPRESSION",RG,
US53,C,X,TY1,332460-0010,EA,1000,,0.000,,29.50,"ADAPTER,CAL,E4 DEAD WT,8-32,HOOK",RG,
US53,C,X,TY1,332461-0010,EA,1000,,0.000,,0.01,"CAL ASSY,E4 DEAD WT,8-32,TENSION",RG,
US53,C,X,TY1,332462-0010,EA,1000,,0.000,,1.36,"EYEBOLT,8-32,304 SST",RG,
US53,C,X,TY6,332464-0010,EA,1000,,0.000,,434.97,"CHAMBER ASSY,MPC",RG,
US53,C,X,TY1,332465-0010,EA,1000,,0.000,,0.01,"CAL ASSY,E4 DEAD WT,10-32,TENSION",RG,
US53,C,X,TY1,332466-0010,EA,1000,,0.000,,29.50,"ADAPTER,CAL,E4 DEAD WT,10-32,HOOK",RG,
US53,C,X,TY1,332467-0010,EA,1000,,0.000,,0.01,"ADAPTER,CAL,E4 DEAD WT,M4,HOOK",CP,
US53,C,X,TY1,332468-0010,EA,1000,D6-E,0.000,,0.01,"CAP,UPPER END,5.63 IN PRESSURE CHAMBER",RG,
US53,C,X,TY1,332469-0010,EA,1000,,0.000,,0.01,"CAL ASSY,E4 DEAD WT,M4,TENSION",RG,
US53,C,X,TY1,332470-0010,EA,1000,,0.000,,29.50,"ADAPTER,CAL,E4 DEAD WT,M4,HOOK",RG,
US53,C,X,TY1,332471-0010,EA,1000,,0.000,,34.50,"ADAPTER,E4 CAL,DEAD WT,M4",RG,
US53,C,X,TY1,332472-0010,EA,1000,,0.000,,34.50,"ADAPTER,E4 CAL,DEAD WT,10-32",RG,
US53,C,X,TY1,332473-0010,EA,1000,,0.000,,54.25,"ADAPTER,ETP,E4 CAL,DEAD WT,10-32",RG,
US53,C,X,TY1,332474-0010,EA,1000,,0.000,,54.25,"ADAPTER,ETP,E4 CAL,DEAD WT,M4",RG,
US53,C,X,TY1,332475-0010,EA,1000,,0.000,,48.75,"PLATEN,E4 CAL,250G,10-32",RG,
US53,C,X,TY1,332476-0010,EA,1000,,0.000,,38.50,"ADAPTER,E4 CAL,250G,TENSION",RG,
US53,C,X,TY1,332477-0010,EA,1000,,0.000,,5.98,"EYEBOLT,10-24 STUD,NYLON,W/BOLT",RG,
US53,C,X,TY1,332478-0010,EA,1000,,0.000,,11.26,"PARTICULATE,SUSPESION,100uM",PP,FI
US53,C,X,TY1,332480-0010,EA,1000,,0.000,,4.95,"CAP,LOWER END,5.63 IN PRESSURE CHAMBER",RG,
US53,C,X,TY6,332481-0010,EA,1000,,0.000,,"3,182.49","TANK,ASSY,EXT,PRESSURIZED-5.63 OD",CP,
US53,C,X,TY6,332483-0010,EA,1000,,0.000,,"1,111.40","BREADBOARD ASSY,RAIL,24,24,2",CP,
US53,C,X,TY1,332490-0010,EA,1000,C5-D,0.000,,3.13,"BOX,PLASTIC,5 COMPARTMENTS,7IN LG",RG,
US53,C,D,TY1,332497-0010,EA,1000,F5-F,6.000,05/30/2023,7.83,"INSULATION,PIPE,POLYETHYLENE,1-1/8 ID",RG,
US53,C,X,TY1,332498-0005,EA,1000,,0.000,,79.00,"WEIGHT,CAL,SLOTTED,5g",RG,
US53,C,X,TY1,332498-0010,EA,1000,,0.000,,87.00,"WEIGHT,CAL,SLOTTED,10g",RG,
US53,C,X,TY1,332498-0020,EA,1000,,0.000,,99.00,"WEIGHT,CAL,SLOTTED,20g",RG,
US53,C,X,TY1,332498-0050,EA,1000,,0.000,,99.00,"WEIGHT,CAL,SLOTTED,50g",RG,
US53,C,X,TY1,332498-0100,EA,1000,,0.000,,127.00,"WEIGHT,CAL,SLOTTED,100g",RG,
US53,C,X,TY1,332498-0200,EA,1000,,0.000,,156.00,"WEIGHT,CAL,SLOTTED,200g",RG,
US53,C,X,TY1,332498-0500,EA,1000,,0.000,,0.01,"WEIGHT,CAL,SLOTTED,500g",RG,
US53,C,X,TY1,332498-1000,EA,1000,,0.000,,211.00,"WEIGHT,CAL,SLOTTED,1000g",RG,
US53,C,X,TY1,332498-2000,EA,1000,,0.000,,305.00,"WEIGHT,CAL,SLOTTED,2000g",RG,
US53,C,X,TY1,332499-0005,EA,1000,,0.000,,73.00,"WEIGHT,CAL,HOOKED,5g",RG,
US53,C,X,TY1,332499-0010,EA,1000,,0.000,,78.00,"WEIGHT,CAL,HOOKED,10g",RG,
US53,C,X,TY1,332499-0020,EA,1000,,0.000,,97.00,"WEIGHT,CAL,HOOKED,20g",RG,
US53,C,X,TY1,332499-0050,EA,1000,,0.000,,97.00,"WEIGHT,CAL,HOOKED,50g",RG,
US53,C,X,TY1,332499-0100,EA,1000,,0.000,,97.00,"WEIGHT,CAL,HOOKED,100g",RG,
US53,C,X,TY1,332499-0200,EA,1000,,0.000,,112.00,"WEIGHT,CAL,HOOKED,200g",RG,
US53,C,X,TY6,332500-0010,EA,1000,,0.000,,"2,486.01","KIT,DEAD WEIGHTS,E4",PP,
US53,C,X,TY1,332503-0010,EA,1000,D4-E,0.000,,255.00,"COVER,LOAD CELL,PROTECTIVE,3200",RG,
US53,C,X,TY1,332504-0010,EA,1000,D4-E,0.000,,65.00,"BASEPLATE,COVER,LOAD CELL,3200",RG,
US53,B,X,TY6,332506-0010,EA,1000,,0.000,,"11,586.34","LASER ASSY,9400",OB,OB
US53,A,X,TY6,332507-0010,EA,1000,,0.000,10/11/2016,"8,273.50","LASER ASSY,9110",RG,
US53,A,A,TY1,332508-0010,EA,1100,,0.000,,"5,350.00","SENSOR,HEAD,LASER MICROM,65mm,W/O CAM",RG,
US53,A,A,TY1,332508-0010,EA,1000,D2-A,14.000,11/06/2024,"5,350.00","SENSOR,HEAD,LASER MICROM,65mm,W/O CAM",RG,
US53,A,A,TY6,332509-0010,EA,1000,G3-B,0.000,,"10,850.83","LASER ASSY,9120/9150",RG,
US53,C,X,TY6,332510-0010,EA,1000,,0.000,,"14,415.25","KIT,FRAME AND MOTOR ASSY,9150-6 SGT",RG,
US53,C,X,TY6,332511-0010,EA,1000,,0.000,,"28,729.95","SYSTEM KIT,9150-6",RG,
US53,C,X,TY6,332512-0010,EA,1000,,0.000,,"14,000.03","KIT,FRAME AND MOTOR ASSY,9120-8 SGT",RG,
US53,C,X,TY6,332513-0010,EA,1000,,0.000,,"23,064.40","SYSTEM KIT,9120-8",RG,
US53,C,X,TY6,332514-0010,EA,1000,,0.000,,"14,353.87","KIT,FRAME AND MOTOR ASSY,9120-4B SGT",RG,
US53,C,X,TY1,332515-0030,EA,1000,A1-E,0.000,,26.99,"CABLE ASSY,POWER,JAPAN,16A,C19,L6-20P,3m",RG,
US53,C,X,TY1,332515-0300,EA,1000,A1-E,0.000,,26.00,"LINE CORD,JPN/US,16A,C19,L6-20P,3m",RG,
US53,C,X,TY6,332516-0010,EA,1000,,0.000,,407.83,"HOSE ASSY,CRYO,H/C CHAMBER",RG,
US53,C,X,TY6,332517-0010,EA,1000,,0.000,,"16,290.77","CHAMBER ASSY,H/C,U-PORTS,3520/3550",DS,
US53,C,X,TY6,332518-0010,EA,1000,,0.000,,"18,935.30","KIT,CHAMBER ASSY,20in TALL,TEMP,3510-AT",RG,
US53,C,X,TY6,332518-0020,EA,1000,,0.000,,"18,053.91","KIT,CHAMBER ASSY,28in TALL,TEMP,3510-AT",RG,
US53,C,X,TY6,332519-0010,EA,1000,,0.000,,"23,418.24","SYSTEM KIT,9120-4B",RG,
US53,C,X,TY1,332520-0010,EA,1000,,0.000,,"33,378.00","SYSTEM,9130,120V,PRELIM",CP,
US53,C,X,TY1,332521-0010,EA,1000,,0.000,,"41,196.00","SYSTEM,9130,MPC,120V,PRELIM",CP,
US53,C,X,TY1,332522-0010,EA,1000,,0.000,,"34,167.00","SYSTEM,9140,120V,PRELIM",CP,
US53,C,X,TY1,332523-0010,EA,1000,,0.000,,"41,985.00","SYSTEM,9140,MPC,120V,PRELIM",CP,
US53,C,X,TY6,332524-0010,EA,1000,,0.000,,95.68,"FITTINGS,SPARE,9110-12",RG,
US53,C,X,TY6,332525-0010,EA,1000,,0.000,,75.42,"FITTINGS,SPARE,9120-8",RG,
US53,C,X,TY6,332526-0010,EA,1000,,0.000,,50.28,"KIT,FITTINGS,SPARE,9120-4B",RG,
US53,C,X,TY6,332527-0010,EA,1000,,0.000,,50.28,"FITTINGS,SPARE,9150-6",RG,
US53,C,X,TY6,332528-0010,EA,1000,,0.000,,535.93,"KIT,PULSE ON BEND,90 DEGREE",RG,
US53,C,X,TY6,332528-0020,EA,1000,,0.000,,96.81,"KIT,PULSE ON BEND,90 DEGREE,8 SAMPLE",RG,
US53,C,X,TY6,332529-0010,EA,1000,,0.000,,"1,198.65","KIT,PULSE ON BEND,INFINITE ADJUSTMENT",PP,
US53,C,X,TY1,332536-0010,EA,1000,,0.000,,"17,151.30","SYSTEM,LM2 A-T TESTBENCH,4X2,PRELIM",OB,OB
US53,C,X,TY1,332536-0020,EA,1000,,0.000,,"18,014.88","SYSTEM,LM2 A-T TESTBENCH,8X2,PRELIM",OB,OB
US53,C,X,TY6,332537-0010,EA,1000,,0.000,,"35,082.24","SYSTEM,3220,MSF-12,120V",OB,OB
US53,C,X,TY6,332537-0020,EA,1000,,0.000,,"35,720.05","SYSTEM,3220,MSF-12,230V",OB,OB
US53,C,X,TY6,332538-0010,EA,1000,,0.000,,"36,296.16","SYSTEM,3230,MSF-12,120V",OB,OB
US53,C,X,TY6,332538-0020,EA,1000,,0.000,,"36,933.97","SYSTEM,3230,MSF-12,230V",OB,OB
US53,C,X,TY6,332539-0010,EA,1000,,0.000,,"52,905.94","SYSTEM,3330,MSF-12",DS,
US53,C,D,TY6,332540-0010,EA,1000,B4-I,0.000,,160.00,"KIT,PLATENS,4 WELL,10MM DIA WELLS,BD",DS,
US53,C,X,TY1,332541-0020,EA,1000,,0.000,,"8,182.23","SYSTEM,5900,400N,BIAXIAL,NO PULSE,230V",CP,
US53,C,X,TY6,332542-0010,EA,1000,,0.000,,"2,429.30","KIT,HOOK GRIPS.PLANAR BIAXIAL,10-15MM",RG,
US53,C,X,TY6,332543-0010,EA,1000,,0.000,,"1,156.80","KIT,LOW VOLUME BATH,PLANAR BIAXIAL",RG,
US53,C,X,TY6,332544-0010,EA,1000,,0.000,,84.04,"TOOL,BEND,MACS,3.25mm RADIUS",RG,
US53,C,X,TY6,332544-0020,EA,1000,,0.000,,68.37,"TOOL,BEND,MACS,22mm RADIUS",RG,
US53,C,X,TY6,332544-0030,EA,1000,,0.000,,84.72,"TOOL,BEND,MACS,37mm RADIUS",RG,
US53,C,X,TY1,332544-0040,EA,1000,,0.000,,86.07,"TOOL,BEND,MACS,7.5mm RADIUS",CP,
US53,C,X,TY1,332544-0050,EA,1000,,0.000,,86.07,"TOOL,BEND,MACS,10mm RADIUS",CP,
US53,C,X,TY1,332544-0060,EA,1000,,0.000,,86.07,"TOOL,BEND,MACS,12.5mm RADIUS",CP,
US53,C,X,TY1,332544-0070,EA,1000,,0.000,,86.07,"TOOL,BEND,MACS,15mm RADIUS",CP,
US53,C,X,TY1,332544-0080,EA,1000,,0.000,,86.07,"TOOL,BEND,MACS,20mm RADIUS",CP,
US53,C,X,TY1,332544-0090,EA,1000,,0.000,,86.07,"TOOL,BEND,MACS,25mm RADIUS",CP,
US53,C,X,TY1,332544-0100,EA,1000,,0.000,,86.07,"TOOL,BEND,MACS,30mm RADIUS",CP,
US53,C,X,TY6,332545-0010,EA,1000,,0.000,,"12,095.80","MSF ASSY,12 SPEC,3300,6.25IN,230V",RG,
US53,C,X,TY6,332545-0020,EA,1000,,0.000,,"6,714.62","MSF-12 ASSY, NO BATH, 3300,6.25IN, 230V",RG,
US53,C,X,TY6,332546-0010,EA,1000,,0.000,,"4,160.62","FIXTURE ASSY,12-SPEC,3330",RG,
US53,C,X,TY6,332547-0010,EA,1000,,0.000,,"56,138.81","SYSTEM ASSY,3330,DENTAL WEAR",DS,
US53,C,X,TY6,332548-0010,EA,1000,,0.000,,"24,853.02","SYSTEM ASSY,DENTAL WEAR",PP,
US53,C,X,TY6,332549-0010,EA,1000,,0.000,,"30,409.79","REFERENCE PARTS,9130/9140",CP,
US53,C,X,TY1,332555-0010,EA,1000,,0.000,,0.01,"BELLOWS,DYNAMIC PRESSURE TESTER",PP,
US53,C,X,TY1,332556-0010,EA,1000,,0.000,,435.63,"ADAPTER,TOP,BELLOWS,DYNAMIC PRESS",RG,
US53,C,X,TY1,332557-0010,EA,1000,,0.000,,"1,630.00","ADAPTER,BOTTOM,BELLOWS,DYNAMIC PRESS",RG,
US53,C,X,TY6,332558-0010,EA,1000,E2-A,0.000,,"1,273.45","CONTROL ASSY,HYDRAULIC CONTROL UPGRD,24V",RG,
US53,C,X,TY1,332559-0010,EA,1000,,0.000,,"2,475.00","PLATE,INTERFACE,DYNAMIC PRESS",RG,
US53,C,X,TY6,332560-0010,EA,1000,,0.000,,"9,033.14","SYSTEM ASSY,DYNAMIC PRESS TESTER",CP,
US53,C,X,TY1,332563-0010,EA,1000,,0.000,,0.01,"CLAMP,HOLD DOWN,DYNAMIC PRESS",RG,
US53,C,X,TY1,332564-0010,EA,1000,B6-H,0.000,,641.09,"PLATE,MOTOR MOUNTING,DUAL LM1",RG,
US53,C,X,TY6,332565-0010,EA,1000,F3-B,0.000,,"3,652.76","POWERHEAD ASSY,DUAL LM1",RG,
US53,C,X,TY1,332566-0010,EA,1000,,0.000,,0.01,"PLATE,TOP,DYNAMIC PRESSURE TESTER",RG,
US53,C,X,TY1,332567-0010,EA,1000,,0.000,,397.60,"PLATE,SIDE,DYNAMIC PRESSURE TESTOR",RG,
US53,C,X,TY1,332569-0010,EA,1000,,0.000,,0.01,"ADAPTER,SHAFT,CLAMP LOCK",RG,
US53,C,X,TY1,332571-0010,EA,1000,,0.000,,0.01,"ADAPTER,CLAMP PLATE,MOTOR",RG,
US53,C,X,TY1,332572-0010,EA,1000,,0.000,,0.01,"BAR,SUPPORT LEG,DYNAMIC PRESS TESTER",RG,
US53,C,X,TY6,332581-0010,EA,1000,,2.000,02/16/2016,0.01,"SOFTWARE,CONFIG,DISK FG",RG,
US53,C,X,TY6,332582-0010,EA,1000,,0.000,,0.01,"SOFTWARE,CONFIG,DTL",RG,
US53,C,X,TY1,332583-0010,EA,1000,,25.000,05/06/2016,0.01,"SOFTWARE,CONFIG,DLL",RG,
US53,C,X,TY1,332584-0010,EA,1000,,4.000,,1.00,"SOFTWARE,CONFIG,AD MOVER",RG,
US53,C,X,TY1,332585-0010,EA,1000,,0.000,,0.01,"SOFTWARE,CONFIG,DMA,2.1.102",RG,
US53,C,X,TY6,332590-0010,EA,1000,,0.000,,"12,683.40","KIT,UPGRADE,3200-ES",RG,
US53,C,X,TY6,332591-0010,EA,1000,,0.000,,"8,105.21","KIT,EM MOTOR,150mm STROKE,3200",RG,
US53,A,A,TY1,332592-0010,EA,1100,,0.000,,"6,781.37","ACTUATOR,LINEAR,6IN STROKE,0.1IN LEAD",RG,
US53,A,A,TY1,332592-0010,EA,RT01,,0.000,,"6,781.37","ACTUATOR,LINEAR,6IN STROKE,0.1IN LEAD",RG,
US53,A,A,TY1,332592-0010,EA,1000,B2-C,4.000,11/06/2024,"6,781.37","ACTUATOR,LINEAR,6IN STROKE,0.1IN LEAD",RG,
US53,C,X,TY6,332593-0010,EA,1000,,0.000,,"13,164.02","SYSTEM ASSY,EM MOTOR,150mm,LVDT,NO MNT",RG,
US53,C,X,TY1,332594-0010,EA,1000,,0.000,,0.01,"BAR,SUPPORT,DYNAMIC PRESSURE TESTER",RG,
US53,C,X,TY1,332596-0010,EA,1000,,0.000,,60.00,"TOOL,FIXTURE,LASER CALIBRATION,7030",RG,
US53,C,X,TY1,332597-0010,EA,1000,,0.000,,60.00,"TOOL,FIXTURE,LASER CALIBRATION,7070",RG,
US53,C,X,TY1,332599-0010,EA,1000,B4-F,0.000,,299.85,"ADAPTER,LOAD CELL TO OUTPUT SHAFT",RG,
US53,C,X,TY1,332600-0010,EA,1000,B4-F,0.000,,298.78,"ADAPTER,LOAD CELL TO CUSTOMER FIXTURE",RG,
US53,C,X,TY6,332601-0010,EA,1000,,0.000,,"5,511.79","KIT,ELECTRONICS,3330,ELEC LIFTS,AXIAL",RG,
US53,C,X,TY6,332604-0010,EA,1000,,0.000,,"9,202.75","KIT,ELECTRONICS,3330,ELEC LIFTS,A-T",RG,
US53,C,X,TY1,332606-0010,M,1000,,0.000,,25.36,"ROD,THREADED,FULLY,M16X2,1m LG,18-8 SST",PP,
US53,C,X,TY1,332608-0010,EA,1000,C1-C,0.000,,503.00,"SENSOR,PRESSURE,200PSIG,FLUSH DIAPHRAM",RG,
US53,C,X,TY1,332609-0010,EA,1000,D3-C,0.000,,145.78,"PANEL,CLEAR,PRESSURE SENSOR SYSTEM",RG,
US53,C,X,TY6,332610-0010,EA,1000,,0.000,,"23,672.16","SYSTEM ASSY,PBA,2X LM1,BD CHAMBER,LASER",RG,
US53,C,X,TY6,332611-0010,EA,1000,,0.000,,"1,172.19","MOUNT ASSY,LASER,TB,BD",RG,
US53,C,X,TY1,332612-0010,EA,1000,B5-D,0.000,,149.00,"BLOCK,MOUNTING,BALL BEARINGS",RG,
US53,C,X,TY1,332614-0010,EA,1000,,0.000,,6.61,"TOOL,HEX KEY,T-HANDLE,5/16,6IN L",RG,
US53,C,X,TY1,332616-0010,EA,1000,,0.000,,0.01,"PLATE,TEST,CUSTOMER INTERFACE",RG,
US53,C,X,TY1,332617-0010,EA,1000,J3-C,0.000,,"9,602.00","AMP ASSY,9400,PULSE,BEND,EXT,ROTATION",RG,
US53,C,X,TY1,332618-0010,EA,1000,D4-E,0.000,,221.84,"SHAFT,ADAPTER,3510 MSF ASSY",RG,
US53,C,X,TY6,332619-0010,EA,1000,,0.000,,175.50,"ENCLSR,MACH,MOD,20IN W,20IN H,8IN D",RG,
US53,C,X,TY1,332620-0010,EA,1000,,0.000,,94.90,"SHAFT,SPIDER TO LOAD CELL,3510 MSF",RG,
US53,C,X,TY1,332625-0010,EA,1000,,0.000,,220.67,"CYLINDER,2.5 BORE,7.75 STROKE",RG,
US53,C,X,TY1,332629-0010,EA,1000,D4-E,0.000,,86.50,"RETAINER,SPRING,CYLINDER,3510 MSF",RG,
US53,C,X,TY1,332630-0010,EA,1000,,0.000,,546.56,"CYLINDER ASSY,MOD,2.5 BORE,7.75 STROKE",RG,
US53,C,X,TY1,332632-0010,EA,1000,D3-E,0.000,,53.30,"SENSOR,RTD,1/8 DIA,3.5 L,1/8 NPT",RG,
US53,C,X,TY1,332633-0300,EA,1000,A2-F,0.000,,0.01,"CABLE ASSY,SIGNAL,PT06,3m",RG,
US53,C,X,TY1,332635-0010,EA,1000,,0.000,,"2,065.64","BELLOWS ASSY,PRESSURE SENSOR SYSTEM",RG,
US53,C,X,TY1,332636-0010,EA,1000,,0.000,,0.01,"FLANGE,LOWER,BELLOWS ASSEMBLY",RG,
US53,C,X,TY6,332639-0010,EA,1000,,0.000,,"7,734.84","MOTOR,LINEAR,6IN STRK,LVDT",RG,
US53,C,X,TY1,332640-0010,EA,1000,C3-F,0.000,,63.50,"SHAFT,LOAD CELL EXTENSION,M4 MNT HOLES",RG,
US53,C,X,TY1,332641-0010,EA,1000,C3-F,0.000,,"1,561.60","PLATE,STAR,12 SAMPLE MSF,M4 MNT HOLES",RG,
US53,C,X,TY6,332642-0010,EA,1000,,0.000,,"1,570.45","FIXTURE ASSY,4PT BEND,6-26mm SPAN,10-32",RG,
US53,B,D,TY1,332643-0010,EA,1000,K6-Q5,6.000,05/23/2023,303.67,"SPAN,UPPER,4 POINT BEND",RG,
US53,C,X,TY6,332644-0010,EA,1000,,0.000,,"3,588.76","KIT,ELECTRONICS,DUAL LM1  SGT",CP,
US53,B,C,TY1,332645-0010,EA,1000,K11-B2,1.000,12/20/2024,298.00,"PLATE,ADAPTER,MOTOR TO FRAME",RG,
US53,B,D,TY1,332646-0010,EA,1000,K6-E4,1.000,05/10/2023,172.25,"ADAPTER,THREAD,M8 M,10-32 UNF F,303 SST",RG,
US53,C,X,TY1,332648-0010,EA,1000,B5-D,0.000,,0.01,"CLAMP,LVDT TO LINEAR MOTOR,TOP",RG,
US53,C,X,TY1,332649-0010,EA,1000,B5-D,0.000,,0.01,"CLAMP,LVDT TO LINEAR MOTOR,BOTTOM",RG,
US53,C,X,TY1,332650-0010,EA,1000,B5-D,0.000,,0.01,"CLAMP,LVDT ROD TO MOTOR SHAFT",RG,
US53,C,X,TY6,332653-0010,EA,1000,D3-D,0.000,,53.30,"SENSOR ASSY,RTD,1/8 DIA,3.5 L,1/8 NPT",RG,
US53,C,X,TY6,332656-0020,EA,1000,,0.000,,"53,391.88","SYSTEM,3520,8X4 PCI,400V,3PH",RG,
US53,C,X,TY1,332657-0010,EA,1000,,0.000,,0.01,"CLAMP,LVDT/ENCODER TO MOTOR,BOTTOM",RG,
US53,C,X,TY1,332658-0010,EA,1000,,0.000,,0.01,"CLAMP,LVDT/ENCODER TO MOTOR,TOP",RG,
US53,A,A,TY1,332659-0010,EA,1100,,0.000,,400.00,"HOSE,LN2,100PSI RELIEF VALVE,.5IN,1.8m",RG,
US53,A,A,TY1,332659-0010,EA,1000,F3-E,9.000,11/06/2024,400.00,"HOSE,LN2,100PSI RELIEF VALVE,.5IN,1.8m",RG,
US53,C,X,TY1,332660-0010,EA,1000,,0.000,,75.00,"SHAFT,CALIBRATION,M4 F TO 1/4-28 F",RG,
US53,C,X,TY6,332661-0010,EA,1000,,0.000,,"13,296.00","SYSTEM ASSY,FRM,MOTOR ASSY,TILT,9110-12",RG,
US53,C,X,TY1,332662-0010,EA,1000,,0.000,,0.01,"MOUNT,ENCODER,FRONT,STROKE EXT",RG,
US53,C,X,TY1,332663-0010,EA,1000,,0.000,,0.01,"MOUNT,ENCODER,REAR,STROKE EXT",RG,
US53,C,X,TY1,332664-0010,EA,1000,,0.000,,0.01,"ADAPTER,EXTENSION,STROKE EXT",RG,
US53,C,X,TY1,332691-0010,EA,1000,,0.000,,0.01,"PLATE,LVDT/ENCODER TO LINEAR MOTOR",RG,
US53,C,X,TY6,332692-0010,EA,1000,,0.000,,"5,554.00","LASER ASSY,9110-12",RG,
US53,C,X,TY6,332692-0020,EA,1000,,0.000,,"8,775.83","LASER ASSY,9110-12",DS,
US53,C,X,TY1,332693-0010,EA,1000,C5-D,0.000,,174.00,"BAR,LASER,7030,160mm SP,80mm CTR",RG,
US53,C,X,TY1,332694-0010,EA,1000,B5-C,0.000,,119.00,"SUPPORT,UPRIGHT,LASER ASSY",DS,DS
US53,C,X,TY1,332695-0010,EA,1000,E2-AA,25.000,,9.88,"CONN,AC POWER,IEC320,C14,10A",RG,
US53,C,X,TY1,332696-0010,EA,1000,,0.000,,149.00,"HANGER,E4 DEAD WT,CERTIFIED,50G",RG,
US53,C,X,TY1,332697-0010,EA,1000,,0.000,,0.01,"SHAFT,STEEL,20mm OD,475mm L",RG,
US53,C,X,TY1,332698-0010,EA,1000,,0.000,,0.01,"SHAFT,STEEL,25mm OD,640mm L",RG,
